EMS_ID,MONITORING_LOCATION,LATITUDE,LONGITUDE,LOCATION_TYPE,COLLECTION_START,LOCATION_PURPOSE,PERMIT,SAMPLE_CLASS,SAMPLE_STATE,SAMPLE_DESCRIPTOR,PARAMETER_CODE,PARAMETER,ANALYTICAL_METHOD_CODE,ANALYTICAL_METHOD,RESULT_LETTER,RESULT,UNIT,METHOD_DETECTION_LIMIT,QA_INDEX_CODE,UPPER_DEPTH,LOWER_DEPTH
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-06-26T22:39:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1110,Nitrate (NO3) Dissolved,X044,Ion Chromatography,NA,0.0879,mg/L,0.003,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-06-26T22:39:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1111,Nitrogen - Nitrite Dissolved (NO2),X044,Ion Chromatography,NA,0.001,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-06-26T22:39:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1118,Phosphorus Ort.Dis-P,1380,Auto.Ascorbic Acid,<,0.001,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-06-26T22:39:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,F122,Persulfate Dig;Col'm,NA,0.002,mg/L,0.002,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-06-26T22:39:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,X307,Persulf/H2SO4 Dig:Col'm,NA,0.0058,mg/L,0.002,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0004,pH,X330,Meter,NA,7.91,pH,0.1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0004,pH,X330,Meter,NA,8,pH,0.1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0015,Turbidity,XM08,Nephelometer,NA,0.32,NTU,0.1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0015,Turbidity,XM08,Nephelometer,NA,0.72,NTU,0.1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0102,Alkalinity Total 4.5,X310,Auto Potentiometric Titration,NA,48.5,mg/L,1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0102,Alkalinity Total 4.5,X310,Auto Potentiometric Titration,NA,59.9,mg/L,1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0103,Carbon Total Organic,X067,TOC Analyzer,NA,0.98,mg/L,0.5,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0103,Carbon Total Organic,X067,TOC Analyzer,NA,1.56,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0108,Nitrogen Ammonia Total,NH3F,NH3-F-VA,<,0.005,mg/L,0.005,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0108,Nitrogen Ammonia Total,NH3F,NH3-F-VA,NA,0.0061,mg/L,0.005,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0114,Nitrogen Total,F005,K/Persulphate Dig;Red'n;Col'm,NA,0.133,mg/L,0.03,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0114,Nitrogen Total,F005,K/Persulphate Dig;Red'n;Col'm,NA,0.176,mg/L,0.03,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0124,Carbon Total Inorganic,X171,Carbon Anal.;Infra Red,NA,11.5,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0124,Carbon Total Inorganic,X171,Carbon Anal.;Infra Red,NA,14.3,mg/L,0.5,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1109,Nitrate(NO3) + Nitrite(NO2) Dissolved,X044,Ion Chromatography,NA,0.0676,mg/L,0.0032,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1109,Nitrate(NO3) + Nitrite(NO2) Dissolved,X044,Ion Chromatography,NA,0.15,mg/L,0.0032,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1110,Nitrate (NO3) Dissolved,X044,Ion Chromatography,NA,0.0676,mg/L,0.003,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1110,Nitrate (NO3) Dissolved,X044,Ion Chromatography,NA,0.15,mg/L,0.003,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1111,Nitrogen - Nitrite Dissolved (NO2),X044,Ion Chromatography,<,0.001,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1111,Nitrogen - Nitrite Dissolved (NO2),X044,Ion Chromatography,<,0.001,mg/L,0.001,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1118,Phosphorus Ort.Dis-P,1380,Auto.Ascorbic Acid,NA,0.0015,mg/L,0.001,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1118,Phosphorus Ort.Dis-P,1380,Auto.Ascorbic Acid,NA,0.0019,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1120,Silica Reactive Diss,X160,Auto Molybdate-Blue Col.(Ascorbic),NA,3.5,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1120,Silica Reactive Diss,X160,Auto Molybdate-Blue Col.(Ascorbic),NA,3.75,mg/L,0.5,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,C--T,Carbon Total,CS01,System Calculation,NA,13.06,mg/L,NA,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,C--T,Carbon Total,CS01,System Calculation,NA,15.28,mg/L,NA,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,F122,Persulfate Dig;Col'm,<,0.002,mg/L,0.002,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,F122,Persulfate Dig;Col'm,NA,0.0021,mg/L,0.002,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,X307,Persulf/H2SO4 Dig:Col'm,NA,0.0042,mg/L,0.002,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-07-10T02:29:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,X307,Persulf/H2SO4 Dig:Col'm,NA,0.0088,mg/L,0.002,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0004,pH,X330,Meter,NA,7.95,pH,0.1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0004,pH,X330,Meter,NA,8.03,pH,0.1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0015,Turbidity,XM08,Nephelometer,NA,0.47,NTU,0.1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0015,Turbidity,XM08,Nephelometer,NA,0.96,NTU,0.1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0101,Alkalinity Phen. 8.3,X310,Auto Potentiometric Titration,<,2,mg/L,2,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0101,Alkalinity Phen. 8.3,X310,Auto Potentiometric Titration,<,2,mg/L,2,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0102,Alkalinity Total 4.5,X310,Auto Potentiometric Titration,NA,47.3,mg/L,1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0102,Alkalinity Total 4.5,X310,Auto Potentiometric Titration,NA,58.5,mg/L,1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0103,Carbon Total Organic,X067,TOC Analyzer,NA,0.88,mg/L,0.5,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0103,Carbon Total Organic,X067,TOC Analyzer,NA,1.24,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0108,Nitrogen Ammonia Total,NH3F,NH3-F-VA,<,0.005,mg/L,0.005,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0108,Nitrogen Ammonia Total,NH3F,NH3-F-VA,<,0.005,mg/L,0.005,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0114,Nitrogen Total,F005,K/Persulphate Dig;Red'n;Col'm,NA,0.129,mg/L,0.03,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0114,Nitrogen Total,F005,K/Persulphate Dig;Red'n;Col'm,NA,0.188,mg/L,0.03,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0124,Carbon Total Inorganic,X171,Carbon Anal.;Infra Red,NA,11,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0124,Carbon Total Inorganic,X171,Carbon Anal.;Infra Red,NA,13.8,mg/L,0.5,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0149,Carbonate Alkalinity,X310,Auto Potentiometric Titration,<,1,mg/L,1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0149,Carbonate Alkalinity,X310,Auto Potentiometric Titration,<,1,mg/L,1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0150,Bicarbonate Alkalinity,X310,Auto Potentiometric Titration,NA,47.3,mg/L,1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0150,Bicarbonate Alkalinity,X310,Auto Potentiometric Titration,NA,58.5,mg/L,1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1109,Nitrate(NO3) + Nitrite(NO2) Dissolved,X044,Ion Chromatography,NA,0.0392,mg/L,0.0032,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1109,Nitrate(NO3) + Nitrite(NO2) Dissolved,X044,Ion Chromatography,NA,0.153,mg/L,0.0032,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1110,Nitrate (NO3) Dissolved,X044,Ion Chromatography,NA,0.0392,mg/L,0.003,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1110,Nitrate (NO3) Dissolved,X044,Ion Chromatography,NA,0.153,mg/L,0.003,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1111,Nitrogen - Nitrite Dissolved (NO2),X044,Ion Chromatography,<,0.001,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1111,Nitrogen - Nitrite Dissolved (NO2),X044,Ion Chromatography,<,0.001,mg/L,0.001,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1118,Phosphorus Ort.Dis-P,1380,Auto.Ascorbic Acid,NA,0.0017,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1118,Phosphorus Ort.Dis-P,1380,Auto.Ascorbic Acid,NA,0.0017,mg/L,0.001,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1120,Silica Reactive Diss,X160,Auto Molybdate-Blue Col.(Ascorbic),NA,2.36,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1120,Silica Reactive Diss,X160,Auto Molybdate-Blue Col.(Ascorbic),NA,3.9,mg/L,0.5,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,AK-H,Hydroxide Alkalinity,X310,Auto Potentiometric Titration,<,1,mg/L,1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,AK-H,Hydroxide Alkalinity,X310,Auto Potentiometric Titration,<,1,mg/L,1,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,C--T,Carbon Total,CS01,System Calculation,NA,12.24,mg/L,NA,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,C--T,Carbon Total,CS01,System Calculation,NA,14.68,mg/L,NA,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,F122,Persulfate Dig;Col'm,<,0.002,mg/L,0.002,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--D,Phosphorus Total Dissolved,F122,Persulfate Dig;Col'm,NA,0.0021,mg/L,0.002,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,X307,Persulf/H2SO4 Dig:Col'm,NA,0.003,mg/L,0.002,B,165,165
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-08-07T03:06:00Z,BACKGROUND,NA,Regular,Fresh Water,General,P--T,Phosphorus Total,X307,Persulf/H2SO4 Dig:Col'm,NA,0.0046,mg/L,0.002,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0004,pH,X330,Meter,NA,7.89,pH,0.1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0004,pH,X330,Meter,NA,7.98,pH,0.1,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0015,Turbidity,XM08,Nephelometer,NA,0.21,NTU,0.1,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0015,Turbidity,XM08,Nephelometer,NA,0.45,NTU,0.1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0102,Alkalinity Total 4.5,X310,Auto Potentiometric Titration,NA,45.4,mg/L,1,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0102,Alkalinity Total 4.5,X310,Auto Potentiometric Titration,NA,60.4,mg/L,1,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0103,Carbon Total Organic,X067,TOC Analyzer,NA,0.86,mg/L,0.5,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0103,Carbon Total Organic,X067,TOC Analyzer,NA,1.13,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0107,Hardness Total (Total),CS01,System Calculation,NA,49.222,mg/L,NA,NA,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0107,Hardness Total (Total),CS01,System Calculation,NA,66.7976,mg/L,NA,NA,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0108,Nitrogen Ammonia Total,NH3F,NH3-F-VA,NA,0.0092,mg/L,0.005,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0108,Nitrogen Ammonia Total,NH3F,NH3-F-VA,NA,0.0251,mg/L,0.005,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0114,Nitrogen Total,F005,K/Persulphate Dig;Red'n;Col'm,NA,0.146,mg/L,0.03,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0114,Nitrogen Total,F005,K/Persulphate Dig;Red'n;Col'm,NA,0.212,mg/L,0.03,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0124,Carbon Total Inorganic,X171,Carbon Anal.;Infra Red,NA,10.4,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,0124,Carbon Total Inorganic,X171,Carbon Anal.;Infra Red,NA,13.7,mg/L,0.5,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1107,Hardness (Dissolved),XCAL,Calculation (mg/L),NA,50.7,mg/L,0.5,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1107,Hardness (Dissolved),XCAL,Calculation (mg/L),NA,65.4,mg/L,0.5,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1109,Nitrate(NO3) + Nitrite(NO2) Dissolved,X044,Ion Chromatography,NA,0.0649,mg/L,0.0032,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1109,Nitrate(NO3) + Nitrite(NO2) Dissolved,X044,Ion Chromatography,NA,0.165,mg/L,0.0032,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1110,Nitrate (NO3) Dissolved,X044,Ion Chromatography,NA,0.0632,mg/L,0.003,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1110,Nitrate (NO3) Dissolved,X044,Ion Chromatography,NA,0.164,mg/L,0.003,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1111,Nitrogen - Nitrite Dissolved (NO2),X044,Ion Chromatography,NA,0.0014,mg/L,0.001,B,162,162
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1111,Nitrogen - Nitrite Dissolved (NO2),X044,Ion Chromatography,NA,0.0016,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1118,Phosphorus Ort.Dis-P,1380,Auto.Ascorbic Acid,<,0.001,mg/L,0.001,B,0,20
E225781,ARROW LAKE AT JOHNSON CREEK (AR6),49.929,-118.917,LAKE OR POND,2018-09-06T02:35:00Z,BACKGROUND,NA,Regular,Fresh Water,General,1118,Phosphorus Ort.Dis-P,1380,Auto.Ascorbic Acid,<,0.001,mg/L,0.001,B,162,162
